Subject,Label,sd_1.EMG1,sd_2.EMG1,sd_3.EMG1,sd_1.EMG2,sd_2.EMG2,sd_3.EMG2,sd_1.EMG3,sd_2.EMG3,sd_3.EMG3,sd_1.EMG4,sd_2.EMG4,sd_3.EMG4,sd_1.ACCupperX,sd_2.ACCupperX,sd_3.ACCupperX,sd_1.ACCupperY,sd_2.ACCupperY,sd_3.ACCupperY,sd_1.ACCupperZ,sd_2.ACCupperZ,sd_3.ACCupperZ,sd_1.ACClowerX,sd_2.ACClowerX,sd_3.ACClowerX,sd_1.GoniometerY,sd_2.GoniometerY,sd_3.GoniometerY,sd_1.Goniometer,sd_2.Goniometer,sd_3.Goniometer,sd_1.GyroupperX,sd_2.GyroupperX,sd_3.GyroupperX,sd_1.GyroupperY,sd_2.GyroupperY,sd_3.GyroupperY,sd_1.GyroupperZ,sd_2.GyroupperZ,sd_3.GyroupperZ,sd_1.GyrolowerX,sd_2.GyrolowerX,sd_3.GyrolowerX,sd_1.GyrolowerY,sd_2.GyrolowerY,sd_3.GyrolowerY,sd_1.GyrolowerZ,sd_2.GyrolowerZ,sd_3.GyrolowerZ,sd_1.Airborne,sd_2.Airborne,sd_3.Airborne
Subject03,walk,274.4214119,523.3055229,641.6099708,677.5062267,1157.434248,926.7365844,176.8650028,262.7065095,259.4358933,473.3776709,292.0287026,237.7001373,684.6000531,840.505633,861.0849732,809.3108512,1556.392068,1669.714609,1049.08741,1961.80969,1616.823559,478.2698294,794.4467116,847.1726025,2697.282754,2759.891749,2609.538347,498.5851426,745.893144,567.3681291,1570.431975,3129.976619,3279.692055,7027.983376,11216.33103,10382.6893,7004.568296,10344.29774,9515.840553,2323.717531,4072.283138,4096.124932,13049.73361,17627.81879,15595.96623,4358.283026,6878.490922,7017.690578,1407.891566,2870.378927,4454.885641
Subject03,lateral-shuffle-right,2131.780417,2221.325487,854.8957069,1380.737689,2854.860469,1124.357461,369.5898514,600.8335092,307.6509338,336.480787,1121.593357,761.0764286,2063.864152,3772.696275,2097.722904,1836.424713,4053.284824,1551.866293,1853.146762,3398.285636,984.9239975,1690.906426,3851.26872,1413.813241,2050.327256,891.3799309,1226.745786,624.2073944,780.9170192,426.1788829,8602.385366,13408.14959,5621.068817,7556.093559,9368.08398,5619.039474,8216.085857,18164.16968,12552.66642,8754.675318,13010.67764,8712.10703,8425.832222,13766.45563,6835.781516,10027.40551,17553.35734,10587.63497,1249.204448,3758.673287,1507.044617
Subject03,v-cut-left-Lfirst,1477.76368,3138.893203,1347.984448,1577.371605,2896.606195,540.6611087,722.5218189,1486.008511,266.7049563,845.5798095,1420.756016,287.8650968,330.2419869,1992.534571,936.9500532,278.9040286,3711.309344,4664.522166,785.0267363,3662.673309,2939.609339,255.8559629,1644.682724,1710.618001,775.3091634,3142.157714,2067.28953,360.5456029,352.7272768,307.1336825,1343.686716,4456.011797,4214.662926,2493.505205,19502.58476,10364.26086,1710.071839,12658.85306,11124.81804,2340.549466,7172.765895,6041.844371,4399.44584,18078.92706,8495.948894,3211.970433,9197.347542,13872.39237,739.2326623,11585.74843,6795.866528
Subject03,jump-one-leg,1936.282019,5601.923938,2475.789442,2929.348342,2678.469568,2743.03852,432.9620238,978.8434434,628.3901487,429.6613639,2251.882157,1017.944187,0,0,0,643.5426576,2706.667917,4190.957764,864.5482189,2320.97165,3722.532495,630.9071261,1699.86462,3424.768331,2018.987808,2996.851162,962.9377363,564.7941271,823.6403268,402.8645079,1889.165428,3514.060053,6762.207635,4174.616571,8157.684508,8542.1298,4681.498773,8953.495079,15235.09101,2660.466282,3322.031036,8523.435896,4139.102403,11979.93315,12271.00061,2960.33984,10923.86769,17094.02803,503.1000819,1232.718458,2745.129891
Subject03,v-cut-left-Lfirst,4164.628936,895.2032935,624.3855643,1842.416099,2542.530252,440.5169671,685.2433331,1161.461486,112.4971144,1148.41307,834.8987965,162.0551112,1401.498577,1554.968142,586.1893108,476.6835568,3943.977355,577.0668902,1341.836048,3647.535868,375.8101643,888.885457,1691.283262,692.5442928,2098.035675,2514.263404,660.5013459,841.5607491,642.2717823,276.743851,2012.547703,5669.051376,1613.844738,5371.785546,20565.07837,4752.777937,8218.626427,13347.43369,4819.056013,3892.150985,8292.491685,3305.072336,4436.856594,17967.25118,2837.654282,5298.279257,12145.61818,4584.11616,1253.822762,8430.832346,1111.875592
Subject03,sit-to-stand,1761.140092,1786.565737,652.1992243,2568.138866,1226.446512,95.72607915,212.1905653,274.3097223,123.0099861,184.5207656,120.9871341,107.3697706,172.5061578,508.0071846,261.3524118,99.06963052,1402.194982,199.4208952,98.97916283,1192.991538,853.6237777,129.3701766,447.9272273,300.8616118,111.8795727,1983.704433,1017.098899,95.68730663,261.5342014,414.1561546,415.4459314,1157.441917,625.458107,1750.431168,1999.701938,2647.932809,2240.305443,2687.988782,703.0893534,1588.775999,2110.197888,1480.155074,1328.705296,2550.158636,1679.130059,1733.912367,2437.104831,1178.530391,716.0186487,461.6383353,559.074842
Subject03,jump-one-leg,1733.824718,5310.105692,2491.262467,1774.895995,2570.029034,2405.898534,219.6889935,848.9221002,771.5275701,296.4889087,2341.804577,1312.996113,0,0,0,470.7681567,1268.963054,4614.938417,849.7305417,1956.218329,3712.849885,531.8000695,1204.97298,2726.57733,1260.920493,2097.916701,1170.22549,355.2896912,390.8077612,430.2731531,791.5583554,2746.630517,5805.876419,3609.5732,7152.881313,10222.35963,3689.608135,7103.62756,14342.83942,1840.337495,3378.539302,6466.943629,3942.187135,8536.631183,13241.62838,3467.823279,9108.655158,15849.283,264.6946089,961.62119,3633.453086
Subject03,sit,31.13952073,29.75656996,33.38748729,274.2673088,322.2840506,291.3776062,81.40063969,85.91424888,81.83144732,104.0496584,100.5690318,103.3503518,19.64083289,12.71626892,13.85523928,12.5504155,11.46236548,10.07070767,18.85698293,16.1030386,17.42627693,18.3503548,11.3705037,13.21921002,61.05038953,70.3996127,70.89693551,69.5853651,79.22103161,82.05007527,198.4002576,194.4630632,196.7241539,107.597804,93.24574486,95.1553968,53.77476347,82.12315149,45.61561147,1270.070379,1200.648593,1087.224185,1125.700146,1209.73497,1133.141663,923.3006474,977.5659385,931.2255295,356.7274883,291.2751483,272.1482574
Subject03,v-cut-left-Lfirst,1649.230475,3785.654927,1053.300337,2968.613619,3227.262569,940.4944822,760.6252891,1731.220179,170.2607266,809.7612916,1357.232003,240.0258616,173.1495074,1411.159078,1367.763165,326.617778,3151.844632,2203.975691,920.6388646,3451.950631,1751.671526,188.3436966,1317.355588,995.7590757,482.4861036,2552.951781,1727.986824,123.075685,395.8106041,336.2205855,974.2823564,3997.787461,4037.144367,2361.328977,18786.23609,8308.424326,1944.318224,11243.4926,9655.26579,2021.930951,5904.092803,8634.789908,4372.468583,17755.97378,9225.169709,2150.71083,9914.616962,11242.59693,1104.929147,11232.8924,5338.439323
Subject03,jump-one-leg,2177.666687,5374.408834,2687.118156,1813.846753,2676.380936,3887.480948,287.2873313,865.2751684,465.743361,596.0501766,2183.411491,509.6892742,0,0,0,472.4165659,2861.016238,3579.973726,785.9960111,2530.273058,3352.178167,685.8537373,1571.535568,3041.323589,2272.975567,3417.253595,777.4738316,580.1970837,764.9985,308.2426236,1417.12677,3714.996822,5201.879888,3551.227858,10820.50796,5869.923845,4315.650942,8196.210602,10785.70579,2118.211108,5524.676117,7219.507372,3330.385511,13833.61869,9063.776213,3817.005344,13242.37107,13843.28436,309.0628405,1907.350805,1334.186227
Subject03,sit-to-stand,1633.387746,2063.401067,819.4763131,2375.982237,952.2257344,608.7106083,236.5868402,239.4218727,135.331242,158.2721008,115.2988081,112.7319419,97.06808744,330.0688232,161.2953584,80.55980322,1230.580733,63.82910894,129.6715696,1308.058905,477.8299,78.34590217,316.895423,101.3644658,100.1402154,2946.856517,505.6465422,79.71859323,421.3213305,173.8672511,385.8805436,751.469033,293.9268038,1739.351726,3045.10499,1225.973576,2317.088191,1363.258681,1559.664344,1355.268972,1995.582254,1212.889218,1212.043729,2347.507101,1435.589484,1119.137128,1725.566362,1478.312439,493.422567,301.8021518,312.18732
Subject03,stair-down,1014.909376,1623.238321,1297.639833,774.6470746,1299.403363,871.0373717,303.7271828,321.7303884,284.8964749,376.5179125,543.9932713,579.7118705,0,0,0,1273.523831,1795.597311,1704.773799,970.4763443,1435.832101,1640.277912,733.3902617,1552.88743,950.5246588,4204.132122,3600.15613,3841.959703,1393.325634,1160.135269,1256.324193,2945.144335,4864.367641,4184.20951,6313.482223,8816.256422,7854.970456,6585.21778,7581.620531,9517.197845,3487.952013,4010.207417,4706.428457,12065.03512,15104.96677,13378.88976,4307.721098,8575.338653,7068.780775,1100.280928,926.2838343,1162.316203
Subject03,curve-right-step,532.9788361,856.7381478,620.858889,1261.334371,1249.283401,816.58699,439.5465828,245.9895493,263.9270619,495.002634,281.4399188,190.4815086,728.1653325,1252.582095,728.8805926,1100.575638,1831.678365,1183.971232,1568.425744,2390.727837,1205.744235,691.6439152,908.0619885,693.5777461,2665.593498,2588.009707,2297.438677,526.1434678,723.0729633,433.0805987,1930.537433,3535.001989,2510.803146,9214.870482,12376.20298,9327.647476,4969.135179,13872.11877,8106.672452,3876.785293,4798.147483,3866.300242,14355.69329,19302.58663,12822.64088,4366.241427,10809.89971,5919.896421,4275.879848,6207.902105,3917.737945
Subject03,lateral-shuffle-left,1394.965039,2580.066159,428.9847199,1726.070362,2823.720104,2514.654678,304.2209717,331.407016,228.3723524,927.7235604,958.9260839,268.3332304,2383.016083,2747.796598,2155.946125,1324.160865,4295.243122,1826.227299,1083.26742,2952.152047,1650.029645,1603.295398,3449.193493,2340.0656,1545.297553,1607.00247,2063.773665,481.5107097,452.7380982,672.8326218,8019.426864,13214.58102,5805.63568,6830.969479,11231.86228,8486.386512,10466.36547,17019.94366,11799.60819,11381.19981,15390.90266,11392.14795,6209.318311,13541.11981,8774.197424,9376.490074,18440.66466,12618.98143,1552.812157,3652.271017,1304.776101
Subject03,v-cut-left-Rfirst,772.3308502,2129.771568,695.0879366,2205.367166,3269.997696,1038.588916,1014.302782,539.69508,113.8488149,523.0158982,550.4230726,155.0895118,532.9586547,2402.949053,842.5689397,1390.019984,4903.988916,591.8403075,2101.077523,4477.412392,600.8170666,833.3429415,2181.531784,759.8253024,3363.534085,2659.881243,944.7118452,499.4004672,698.1351455,332.9103137,2210.752804,4941.63542,1291.608365,8894.738132,11594.69215,2815.293948,8485.111118,16351.35094,3707.390846,2949.594419,8396.120242,2534.484682,14220.98674,23163.973,3576.96167,7310.051034,16589.36028,2698.554119,5729.998661,4342.747424,1547.346261
Subject03,v-cut-left-Rfirst,797.774574,2060.141123,721.3904729,1704.715861,2787.064932,1101.940816,1375.668067,589.4890557,254.3223998,533.9817931,415.0156673,156.444038,543.1225094,2147.806966,338.2737362,1244.228096,4445.846885,323.4264154,1863.599232,4181.735344,272.4719967,638.9729621,1872.031975,243.3795072,3521.255207,2711.715415,427.0259546,428.4392903,620.5056371,345.002079,1838.025317,5166.221642,937.8595109,9382.445623,11951.37217,2855.928835,6920.505652,14958.52945,2448.91092,3006.845256,9774.652334,2510.70285,12305.13075,21377.17615,3389.415857,4130.410519,15092.95033,2011.853232,2527.6043,4012.834843,493.6195453
Subject03,curve-left-spin-Lfirst,751.3258458,302.797316,684.9061447,625.5635861,1745.095733,125.9122514,283.3950208,652.7886982,191.6045928,199.9430982,323.0921303,142.6344033,194.0025902,1058.514392,1428.025856,56.28573063,385.6368419,546.4403996,175.8881044,705.8465765,1114.261459,174.3679369,913.6375345,927.8877936,56.4815154,1578.182766,981.337504,225.0263242,156.6511188,428.8317072,452.6299021,4571.932797,2896.643493,979.5789873,3858.872346,3419.142445,2225.04398,8976.755105,15353.03393,1827.136287,3947.368815,7742.69561,1435.327721,7171.391725,8927.021831,1691.199914,9161.599544,12420.25118,218.4027202,742.7113506,4039.658528
Subject03,curve-left-spin-Rfirst,168.0426054,544.426707,253.0188334,581.8725701,1015.855567,132.9028797,155.8642923,348.740923,170.1402855,327.2843117,291.586125,272.5581443,678.7592695,1348.541587,270.5751216,456.6343415,717.07618,118.2852392,854.1825203,1002.198917,356.7410451,713.7204133,1128.553244,160.768668,2759.820335,1571.995041,295.0562268,372.6696738,381.888756,103.4021169,2238.256657,2086.982144,575.1447415,4257.905858,1899.145096,1540.726934,8820.561327,8719.193917,2092.201692,7148.704199,6913.320853,1823.50503,10420.5912,12333.60466,1831.82597,5936.077593,7495.087226,2030.761781,3633.135216,4323.272,1668.140347
Subject03,sit,32.08737012,34.77959902,34.55236371,406.2347226,379.0655832,446.3055837,86.78911983,86.21530973,83.67503439,101.6231548,107.3222971,110.5832208,15.48560291,23.71026764,57.60027598,8.650117184,13.88217908,13.91340547,22.13514143,18.50632871,18.0082363,12.412873,21.84048877,52.03669103,68.58547304,65.9227785,71.11772582,77.60406272,69.98944492,82.52094145,197.4769056,198.7214009,220.7110632,111.7804785,92.42033639,122.7651962,50.25899963,112.3815592,224.5379089,1196.314838,1413.847824,1366.387396,1145.225548,1023.985089,1233.719859,993.7931999,828.9366422,933.7818476,1097.03468,889.8083614,355.7057301
Subject03,walk,550.8493307,555.0695185,486.4196775,957.9609278,957.5203233,703.6527621,288.00536,236.0665394,244.5525162,409.3763582,313.778466,190.0938848,734.0490962,1031.860419,645.934873,1210.180173,1691.809387,1289.586368,1608.399471,1918.784305,1138.966476,554.2439707,804.1483655,632.8358316,2637.446732,2607.959393,2507.600416,563.2592487,678.3077887,559.2137259,2142.212941,3346.901054,2247.356172,8025.790145,11817.40928,8717.02188,7135.709857,13022.19351,6626.625183,2435.899381,4040.845527,3211.535236,14516.69397,18742.95192,11989.73229,4265.063152,8803.975896,4672.946526,1509.57121,4317.695328,1263.34474
Subject03,curve-right-spin-Rfirst,158.1341508,527.7426939,625.3355303,1204.854742,768.7681024,252.0273167,91.91542713,141.1478163,109.2911673,143.6207293,183.1349583,133.4285845,579.9678664,883.3328674,277.2420085,164.1613307,601.4402571,145.2087478,388.2586106,1036.730033,511.320767,535.2192906,688.3870546,186.4246397,472.3162614,244.2681619,131.5837777,362.8096523,179.9968349,116.3306979,1692.38615,3611.439954,353.8351479,2107.773032,2178.046117,778.7343205,7417.453255,6497.88919,1466.381787,4805.63167,2377.727736,1454.218068,2254.127496,3350.584409,1944.27042,7146.403757,7001.090354,1486.228857,405.2519034,401.3482216,2733.864778
Subject03,walk,639.2709762,708.2205518,494.2377651,1223.317156,1212.504774,797.4139998,242.1836836,253.8339647,263.2033688,405.6856297,264.214934,206.4015678,855.7920361,1037.187792,658.8386694,1419.093516,1715.957112,1328.182312,1670.783609,1962.856896,1253.693123,581.9836988,926.7716928,728.6282253,2692.758576,2580.212146,2468.276008,596.0581027,695.0553408,501.2062212,2375.270658,3348.260388,2433.148066,9207.382771,11869.53488,9622.710597,7616.336786,12464.7673,7424.246979,3079.922105,3948.931383,3221.397207,15367.21371,19318.715,12947.22654,4310.630198,7672.155772,5144.576078,1715.040991,5201.39915,2783.595952
Subject03,v-cut-right-Rfirst,435.5174427,1650.441021,1072.612729,1471.853517,2649.373228,670.564279,149.161371,432.0930051,119.0461795,137.9862285,313.3698899,143.5425154,1012.455644,1337.452276,470.9776532,760.0003752,4622.771308,269.9926774,1039.417025,3435.777356,574.0279751,814.6442042,1575.997795,417.4040674,2906.999024,2350.552064,353.3539175,723.7848475,804.3440851,246.6104129,2287.676562,5339.745559,622.8910661,4998.665761,10532.67248,2536.553776,6110.614542,10162.07984,3027.696213,3821.462292,6331.481306,1881.861384,11166.51019,21404.53869,2967.97349,4684.083071,12767.84556,2434.650631,1748.489174,4876.609482,706.1914842
Subject03,v-cut-left-Lfirst,2088.235283,1880.855525,789.5824481,1549.297345,2795.906081,733.4055038,874.3351116,938.495648,130.9344815,734.2996006,1349.856388,150.1539489,430.6973483,2234.336921,651.6317095,369.344888,4288.934088,2087.897034,1012.234015,3438.273989,755.8135481,342.4966442,1573.051938,1037.702197,911.1271708,2568.113335,1270.211845,352.8785063,616.3663568,305.4551009,1684.497427,4962.266318,2108.646005,2574.883648,19827.30058,5589.22866,4300.849645,14405.06096,5857.53972,1476.115012,12390.96898,3875.350676,4906.408066,17028.02985,3992.617879,2761.584805,11994.60501,7988.459137,546.356232,12447.92597,2023.40582
Subject03,curve-right-spin-Lfirst,512.2162422,565.6706816,503.8512256,674.6917105,1177.312215,1456.629315,429.39076,142.5479877,181.6834159,348.3130318,246.486204,153.4715215,339.1664412,882.6796931,762.0321994,148.0703818,739.6482844,918.8302218,267.6622499,894.2856434,1491.98024,227.1431368,747.8860442,862.807064,257.0552726,972.655835,2115.474422,136.2338865,390.1057169,520.3624678,635.2313707,2478.624999,2363.786659,1585.560428,6150.877005,7956.5136,3194.531991,4826.285988,6687.680688,1896.727355,2917.493652,7357.05658,1861.343006,2919.522863,12059.37234,2536.000775,3950.757906,6169.386172,943.8997201,1160.186187,4217.759103
Subject03,run,1903.17653,1512.955478,685.4739741,2326.122226,2558.270581,1209.075849,576.9025685,550.8680507,476.9741086,1555.458768,687.1006246,236.9009053,1110.155941,2653.892631,1389.172127,3431.479245,6052.706163,2664.417755,2995.65457,5423.578605,2037.279546,1158.545104,3245.152841,1401.272246,2927.769603,2469.198533,3480.357959,591.3918685,777.5230772,929.8418043,5442.717524,7520.316042,4048.850915,14165.03967,20227.60601,11223.78375,11528.14814,18701.33071,11287.32384,5090.467468,8956.487341,4143.715024,17207.08012,22494.99078,15660.32327,8503.54775,19889.47452,8266.904928,9200.473043,7103.946657,4686.627855
Subject03,curve-right-step,470.0923568,626.3330043,716.1965114,1248.246974,1845.286684,1295.561946,395.5322272,229.0493165,313.2870413,601.8555291,319.6206307,258.3510127,744.5542592,1398.28459,916.9081031,1002.138047,2455.218587,1092.700993,1722.401137,2456.600709,1210.301325,745.9030122,1575.360162,791.7708992,2665.688063,2455.46778,2390.015427,642.839754,737.24248,595.9949571,2033.151085,3895.388715,2532.066842,8026.82604,12996.35593,8314.632661,8385.223332,11965.55246,9154.430601,4655.435473,4423.382986,4217.146346,15034.51068,19158.93371,12647.15098,6301.828423,9141.860398,7812.224324,4666.01657,7481.557195,4330.330064
Subject03,curve-right-spin-Lfirst,624.0588175,824.8163988,527.4503132,647.928696,1470.985718,1960.061124,500.6929694,355.167262,217.4760225,300.5043058,293.9483467,187.2318763,480.4308184,818.3099235,832.9535823,151.3190577,723.2643801,1021.473494,416.7299613,799.0241916,1274.144007,353.4089187,556.7602492,1013.056026,330.5832872,1142.265979,2332.67303,140.637174,302.5919944,512.3018744,742.1237532,2201.305684,2667.50166,968.531614,4332.657646,8133.218112,2835.917039,4605.821592,6467.323403,1920.839743,3075.797696,8678.155141,1790.216147,3227.500645,10965.04121,2099.530818,4274.779533,6269.660406,797.3037015,559.4089249,4037.211981
Subject03,curve-right-spin-Lfirst,654.4403677,485.0577902,461.7624544,633.2733097,1327.666205,1083.362962,402.7704921,126.0541419,253.3552028,291.9878484,262.2354995,180.8683559,327.5338904,711.6128081,1071.95695,89.42774648,613.9329382,955.0461732,284.5064073,654.756512,1460.270382,205.677457,720.8483926,1203.66077,75.05369866,677.9540811,1922.129686,96.2970567,519.2726312,705.6800759,718.3337542,3002.135987,3525.52317,1174.68823,4908.49635,8777.334533,3343.534536,2874.653941,9466.744629,1977.732742,3404.095609,6267.374668,1538.134497,3104.527731,12933.61784,2850.134798,3736.221626,8114.946966,239.0543111,808.3792699,5000.988826
Subject03,curve-left-spin-Lfirst,669.1233141,366.5633914,597.1120231,532.9028752,1471.930196,975.735457,125.9506187,726.6496147,168.723953,253.7119253,450.5454751,171.1321386,335.109825,783.8771195,919.6940787,73.86783071,377.8295349,749.30404,193.0096921,733.5101642,895.2021494,271.0147997,824.0090657,768.9063331,77.59054111,1880.958439,1497.322667,175.7261857,188.1163972,358.5814948,527.0583151,4073.486765,2573.665799,1109.59883,4185.610531,4273.446843,2736.595452,8111.335965,14725.63626,2175.294368,2708.100351,8929.982526,1383.381102,6617.110728,10069.18156,2530.022688,7549.829256,12328.78739,226.8823803,377.197595,1446.392383
